latitude,longitude,ext_id,emitted_lux_level,postcode,locality
-37.797155999966655,144.92438300037776,54436,2.248,3031,KENSINGTON
-37.79715499986508,144.92438699983865,54435,2.151,3031,KENSINGTON
-37.797154000172036,144.92438999989128,54434,2.053,3031,KENSINGTON
-37.79715300009021,144.9243940004871,54433,1.76,3031,KENSINGTON
-37.79715200039698,144.92439700053959,54432,1.76,3031,KENSINGTON
-37.7971510002949,144.9244010000001,54431,1.662,3031,KENSINGTON
-37.7971510000093,144.92440400046945,54430,1.369,3031,KENSINGTON
-37.79714999990698,144.92440799992983,54429,1.466,3031,KENSINGTON
-37.79714799990485,144.92441099959007,54428,1.173,3031,KENSINGTON
-37.797146000311514,144.9244129998421,54427,1.76,3031,KENSINGTON
-37.79714499971707,144.92441599991926,54426,2.346,3031,KENSINGTON
-37.797143000123654,144.92441800017107,54425,2.053,3031,KENSINGTON
-37.79714199952906,144.92442100024806,54424,1.466,3031,KENSINGTON
-37.797139999915544,144.92442299936454,54423,1.369,3031,KENSINGTON
-37.79713900024156,144.92442600055125,54422,1.564,3031,KENSINGTON
-37.797136999727215,144.92442799969274,54421,2.542,3031,KENSINGTON
-37.79713499974456,144.92443100048703,54420,1.271,3031,KENSINGTON
-37.797133999538666,144.9244330000205,54419,1.369,3031,KENSINGTON
-37.79713199953586,144.92443599967945,54418,4.497,3031,KENSINGTON
-37.79713100025061,144.92443800032268,54417,5.083,3031,KENSINGTON
-37.79712899985856,144.92444200052432,54416,7.136,3031,KENSINGTON
-37.7971279997549,144.92444599998302,54415,9.971,3031,KENSINGTON
-37.7971269996511,144.92444999944163,54414,10.948,3031,KENSINGTON
-37.79712500015935,144.92445399961753,54413,11.046,3031,KENSINGTON
-37.79712400007526,144.924458000211,54412,11.046,3031,KENSINGTON
-37.79712300038034,144.9244610002615,54411,10.557,3031,KENSINGTON
-37.79712200027601,144.92446499971965,54410,10.068,3031,KENSINGTON
-37.797119999882995,144.9244689999201,54409,7.038,3031,KENSINGTON
-37.79711899979841,144.9244730005131,54408,5.865,3031,KENSINGTON
-37.79711799969366,144.92447699997092,54407,5.767,3031,KENSINGTON
-37.79711699999824,144.92448000002094,54406,6.061,3031,KENSINGTON
-37.797114999604695,144.92448400022073,54405,6.94,3031,KENSINGTON
-37.79711399990909,144.92448700027052,54404,6.94,3031,KENSINGTON
-37.79711299970221,144.92448899980272,54403,6.452,3031,KENSINGTON
-37.79711200000646,144.92449199985236,54402,6.158,3031,KENSINGTON
-37.79710999951093,144.9244940001265,54401,6.158,3031,KENSINGTON
-37.79710899981505,144.92449700017596,54400,6.061,3031,KENSINGTON
-37.797108000119096,144.92450000022538,54399,6.061,3031,KENSINGTON
-37.79710599962342,144.92450200049916,54398,6.061,3031,KENSINGTON
-37.79710499992734,144.92450500054835,54397,6.256,3031,KENSINGTON
-37.797103999720136,144.92450700008007,54396,6.452,3031,KENSINGTON
-37.79710300002391,144.92451000012915,54395,6.647,3031,KENSINGTON
-37.797100999528034,144.9245120004025,54394,7.136,3031,KENSINGTON
-37.79709999983169,144.9245150004514,54393,7.625,3031,KENSINGTON
-37.797098999624296,144.92451699998284,54392,7.429,3031,KENSINGTON
-37.79709700002904,144.92451900023073,54391,7.331,3031,KENSINGTON
-37.79709600033251,144.92452200027938,54390,8.895,3031,KENSINGTON
-37.79709399983642,144.92452400055222,54389,10.362,3031,KENSINGTON
-37.79709300013974,144.92452700060068,54388,11.144,3031,KENSINGTON
-37.797090999623556,144.92452899973821,54387,13.685,3031,KENSINGTON
-37.79709000033666,144.92453100037915,54386,13.685,3031,KENSINGTON
-37.797088000331215,144.9245340000337,54385,13.49,3031,KENSINGTON
-37.7970870001235,144.92453599956457,54384,12.219,3031,KENSINGTON
-37.797084999627145,144.92453799983682,54383,11.144,3031,KENSINGTON
-37.7970839999301,144.92454099988473,54382,10.068,3031,KENSINGTON
-37.79708200033439,144.92454300013154,54381,8.895,3031,KENSINGTON
-37.797081000126504,144.92454499966215,54380,7.625,3031,KENSINGTON
-37.79707900014069,144.9245480004511,54379,6.745,3031,KENSINGTON
-37.797077999542644,144.92455100052385,54378,5.865,3031,KENSINGTON
-37.797075999536645,144.92455400017738,54377,5.083,3031,KENSINGTON
-37.79707499983919,144.92455700022472,54376,4.79,3031,KENSINGTON
-37.7970730003436,144.92456100039502,54375,4.203,3031,KENSINGTON
-37.797071999745214,144.92456400046737,54374,3.812,3031,KENSINGTON
-37.79706999973887,144.92456700012033,54373,3.617,3031,KENSINGTON
-37.79706900004106,144.92457000016728,54372,3.519,3031,KENSINGTON
-37.79706700003456,144.92457299981996,54371,2.933,3031,KENSINGTON
-37.79706600033658,144.9245759998667,54370,2.737,3031,KENSINGTON
-37.79706399983951,144.9245780001373,54369,2.444,3031,KENSINGTON
-37.79706300014139,144.92458100018385,54368,2.248,3031,KENSINGTON
-37.79706199993283,144.92458299971344,54367,2.053,3031,KENSINGTON
-37.79706100023458,144.92458599975984,54366,1.955,3031,KENSINGTON
-37.797059000227655,144.92458899941178,54365,1.76,3031,KENSINGTON
-37.79705800003895,144.92459100007628,54364,1.76,3031,KENSINGTON
-37.79705700034049,144.92459400012243,54363,1.76,3031,KENSINGTON
-37.79705600013169,144.92459599965167,54362,1.662,3031,KENSINGTON
-37.797054000144506,144.92459900043826,54361,1.662,3031,KENSINGTON
-37.7970529999356,144.92460099996737,54360,1.662,3031,KENSINGTON
-37.79705200023689,144.9246040000132,54359,1.76,3031,KENSINGTON
-37.79704999973929,144.92460600028267,54358,1.76,3031,KENSINGTON
-37.79704900004043,144.9246090003283,54357,1.76,3031,KENSINGTON
-37.79704799983137,144.92461099985715,54356,1.857,3031,KENSINGTON
-37.797046999642276,144.92461300052105,54355,1.857,3031,KENSINGTON
-37.797045999923235,144.92461599943138,54354,1.955,3031,KENSINGTON
-37.79704499973405,144.92461800009517,54353,2.053,3031,KENSINGTON
-37.79704300013693,144.92462000033885,54352,2.248,3031,KENSINGTON
-37.79704199953697,144.92462300040924,54351,2.444,3031,KENSINGTON
-37.79704100022839,144.92462499991248,54350,2.639,3031,KENSINGTON
-37.79704000003904,144.92462700057604,54349,2.835,3031,KENSINGTON
-37.79703900033964,144.92463000062102,54348,2.933,3031,KENSINGTON
-37.7970380001302,144.9246320001493,54347,3.128,3031,KENSINGTON
-37.79703599963208,144.92463400041765,54346,3.519,3031,KENSINGTON
-37.797034999932485,144.92463700046235,54345,3.91,3031,KENSINGTON
-37.79703400013376,144.92463800058385,54344,4.301,3031,KENSINGTON
-37.79703300031502,144.92463899957016,54343,4.985,3031,KENSINGTON
-37.79703200012541,144.9246410002333,54342,5.67,3031,KENSINGTON
-37.797031000326655,144.9246420003547,54341,6.647,3031,KENSINGTON
-37.79702999962715,144.92464300050125,54340,7.038,3031,KENSINGTON
-37.79702899982835,144.92464400062258,54339,7.331,3031,KENSINGTON
-37.797028999927306,144.9246460005456,54338,8.602,3031,KENSINGTON
-37.79702800010848,144.92464699953177,54337,8.895,3031,KENSINGTON
-37.797027000309654,144.92464799965302,54336,9.384,3031,KENSINGTON
-37.7970260001199,144.92465000031586,54335,9.873,3031,KENSINGTON
-37.79702500032106,144.92465100043705,54334,10.85,3031,KENSINGTON
-37.797023999621466,144.92465200058342,54333,11.339,3031,KENSINGTON
-37.79702299992139,144.9246550006274,54332,12.023,3031,KENSINGTON
-37.79702300002013,144.92465700055027,54331,12.805,3031,KENSINGTON
-37.79702299970785,144.92465999987965,54330,13.978,3031,KENSINGTON
-37.79702299980652,144.92466199980254,54329,14.663,3031,KENSINGTON
-37.79702200010618,144.92466499984636,54328,14.467,3031,KENSINGTON
-37.79702200020477,144.92466699976922,54327,14.37,3031,KENSINGTON
-37.79702199991222,144.9246700002337,54326,14.467,3031,KENSINGTON
-37.79702099970207,144.924671999761,54325,14.37,3031,KENSINGTON
-37.79702100031013,144.92467500020024,54324,14.174,3031,KENSINGTON
-37.79702099999738,144.92467799952954,54323,14.37,3031,KENSINGTON
-37.79701999980708,144.92468000019187,54322,15.152,3031,KENSINGTON
-37.797019999494196,144.9246829995211,54321,14.467,3031,KENSINGTON
-37.79702000000371,144.92468400003747,54320,13.49,3031,KENSINGTON
-37.79701999961249,144.92468500057907,54319,13.685,3031,KENSINGTON
-37.79702000010198,144.9246859999603,54318,13.294,3031,KENSINGTON
-37.797020000200206,144.92468799988313,54317,13.392,3031,KENSINGTON
-37.79701999980893,144.9246890004247,54316,12.512,3031,KENSINGTON
-37.797020000298396,144.92468999980596,54315,12.512,3031,KENSINGTON
-37.79701999949583,144.92469199975397,54314,12.317,3031,KENSINGTON
-37.797020000005254,144.92469300027037,54313,11.339,3031,KENSINGTON
-37.79701999959396,144.9246939996768,54312,10.459,3031,KENSINGTON
-37.797020000103366,144.9246950001932,54311,9.971,3031,KENSINGTON
-37.79702000020144,144.924697000116,54310,8.309,3031,KENSINGTON
-37.7970199997901,144.92469799952246,54309,5.376,3031,KENSINGTON
-37.79702000029948,144.92469900003883,54308,6.647,3031,KENSINGTON
-37.797021000196786,144.9246999998412,54307,8.407,3031,KENSINGTON
-37.79702099980543,144.9247010003828,54306,10.459,3031,KENSINGTON
-37.79702099990341,144.9247030003057,54305,10.753,3031,KENSINGTON
-37.79702099949201,144.92470399971216,54304,11.339,3031,KENSINGTON
-37.79702200031001,144.92470500062453,54303,11.339,3031,KENSINGTON
-37.7970219998986,144.92470600003102,54302,11.241,3031,KENSINGTON
-37.79702199950719,144.92470700057262,54301,11.241,3031,KENSINGTON
-37.79702300030516,144.92470800034994,54300,11.144,3031,KENSINGTON
-37.79702299950229,144.92471000029806,54299,11.241,3031,KENSINGTON
-37.79702299999157,144.92471099967938,54298,10.948,3031,KENSINGTON
-37.79702299960011,144.92471200022098,54297,10.948,3031,KENSINGTON
-37.79702399949731,144.9247130000236,54296,10.948,3031,KENSINGTON
-37.797025000295235,144.924713999801,54295,10.753,3031,KENSINGTON
-37.79702599980094,144.92471600014534,54294,11.339,3031,KENSINGTON
-37.7970269996981,144.924716999948,54293,12.219,3031,KENSINGTON
-37.79702799959527,144.92471799975075,54292,12.317,3031,KENSINGTON
-37.79702899949242,144.92471899955348,54291,12.317,3031,KENSINGTON
-37.7970289996101,144.9247210006117,54290,12.121,3031,KENSINGTON
-37.79702999950723,144.9247220004145,54289,12.023,3031,KENSINGTON
-37.797031000305076,144.92472300019213,54288,11.437,3031,KENSINGTON
-37.79703199981062,144.92472500053674,54287,11.046,3031,KENSINGTON
-37.797032999707724,144.9247260003396,54286,11.241,3031,KENSINGTON
-37.797033999604814,144.92472700014255,54285,10.557,3031,KENSINGTON
-37.797034999501896,144.9247279999455,54284,10.948,3031,KENSINGTON
-37.7970359999081,144.92473000026507,54283,10.362,3031,KENSINGTON
-37.79703599949648,144.92473099967177,54282,10.459,3031,KENSINGTON
-37.79703700031427,144.92473200058473,54281,10.557,3031,KENSINGTON
-37.79703800021131,144.92473300038776,54280,10.655,3031,KENSINGTON
-37.79703800030875,144.9247350003111,54279,11.046,3031,KENSINGTON
-37.797039000205764,144.92473600011422,54278,10.948,3031,KENSINGTON
-37.79704000010279,144.92473699991737,54277,11.046,3031,KENSINGTON
-37.79704000020016,144.92473899984074,54276,11.535,3031,KENSINGTON
-37.79704100009715,144.92473999964395,54275,11.632,3031,KENSINGTON
-37.79704200001413,144.9247410005823,54274,11.828,3031,KENSINGTON
-37.797041999602435,144.92474199998907,54273,12.61,3031,KENSINGTON
-37.797043000008394,144.92474400030903,54272,12.317,3031,KENSINGTON
-37.79704399990534,144.92474500011235,54271,11.828,3031,KENSINGTON
-37.79704499980229,144.92474599991567,54270,10.459,3031,KENSINGTON
-37.797047000007886,144.92474700011556,54269,9.482,3031,KENSINGTON
-37.79704799951305,144.92474900046093,54268,9.286,3031,KENSINGTON
-37.79704900031069,144.92475000023916,54267,8.504,3031,KENSINGTON
-37.7970500002076,144.92475100004262,54266,8.016,3031,KENSINGTON
-37.79705200000137,144.92475299964963,54265,7.918,3031,KENSINGTON
-37.79705299991825,144.92475400058828,54264,7.722,3031,KENSINGTON
-37.79705399981512,144.92475500039185,54263,7.625,3031,KENSINGTON
-37.79705600002067,144.92475600059208,54262,7.429,3031,KENSINGTON
-37.79705699950568,144.92475799980272,54261,7.038,3031,KENSINGTON
-37.79705800030324,144.92475899958117,54260,6.647,3031,KENSINGTON
-37.79705899971119,144.9247590000031,54259,6.354,3031,KENSINGTON
-37.79706000001988,144.9247590003998,54258,5.865,3031,KENSINGTON
-37.7970619997165,144.92475900008327,54257,5.474,3031,KENSINGTON
-37.79706300002519,144.92475900047995,54256,5.279,3031,KENSINGTON
-37.79706400031387,144.9247589997415,54255,5.083,3031,KENSINGTON
-37.797064999721826,144.9247590001634,54254,4.594,3031,KENSINGTON
-37.7970660000105,144.92475899942497,54253,4.203,3031,KENSINGTON
-37.797067000319174,144.92475899982168,54252,4.008,3031,KENSINGTON
-37.7970690000158,144.92475899950512,54251,3.421,3031,KENSINGTON
-37.797070000324474,144.9247589999018,54250,3.324,3031,KENSINGTON
-37.79707099973243,144.9247590003237,54249,3.03,3031,KENSINGTON
-37.7970720000211,144.92475899958526,54248,2.639,3031,KENSINGTON
-37.797073000329796,144.92475899998195,54247,2.248,3031,KENSINGTON
-37.79707400022662,144.92475999978586,54246,2.053,3031,KENSINGTON
-37.797075000123435,144.92476099958975,54245,1.857,3031,KENSINGTON
-37.79707599962839,144.9247629999361,54244,1.76,3031,KENSINGTON
-37.79707700042593,144.92476399971486,54243,1.76,3031,KENSINGTON
-37.79707800032272,144.92476499951889,54242,1.76,3031,KENSINGTON
-37.79707899982761,144.9247669998653,54241,1.76,3031,KENSINGTON
-37.797079999724374,144.9247679996694,54240,1.76,3031,KENSINGTON
-37.79708099964113,144.92476900060862,54239,1.76,3031,KENSINGTON
-37.79708199953789,144.92477000041276,54238,1.76,3031,KENSINGTON
-37.79708299992342,144.92477199959907,54237,1.662,3031,KENSINGTON
-37.79708399984015,144.9247730005384,54236,1.662,3031,KENSINGTON
-37.79708499973688,144.92477400034264,54235,1.662,3031,KENSINGTON
-37.79708599963359,144.9247750001469,54234,1.662,3031,KENSINGTON
-37.79708800032773,144.92477699973028,54233,1.564,3031,KENSINGTON
-37.79708999963236,144.92477799995675,54232,1.564,3031,KENSINGTON
-37.79709099952906,144.92477899976112,54231,1.466,3031,KENSINGTON
-37.79709300024312,144.92478100047987,54230,1.466,3031,KENSINGTON
-37.797094000139786,144.92478200028432,54229,1.369,3031,KENSINGTON
-37.79709600034513,144.9247830004858,54228,1.369,3031,KENSINGTON
-37.79709799962973,144.92478399957744,54227,1.369,3031,KENSINGTON
-37.797099000035026,144.92478599989946,54226,1.271,3031,KENSINGTON
-37.79710100024033,144.9247870001011,54225,1.173,3031,KENSINGTON
-37.797102000136945,144.92478799990576,54224,1.075,3031,KENSINGTON
-37.79710400034224,144.9247890001075,54223,0.88,3031,KENSINGTON
-37.79710499984675,144.92479100045495,54222,0.88,3031,KENSINGTON
-37.797107000032014,144.92479199952172,54221,0.782,3031,KENSINGTON
-37.79710799953647,144.9247939998693,54220,0.684,3031,KENSINGTON
-37.79710900033376,144.92479499964892,54219,0.782,3031,KENSINGTON
-37.79711099963826,144.92479599987615,54218,0.684,3031,KENSINGTON
-37.79711200004338,144.9247980001987,54217,0.684,3031,KENSINGTON
-37.79711400024859,144.92479900040084,54216,0.684,3031,KENSINGTON
-37.79711499973294,144.9248009996136,54215,0.684,3031,KENSINGTON
-37.797115999649435,144.92480200055374,54214,0.684,3031,KENSINGTON
-37.79711799983462,144.9248029996209,54213,0.587,3031,KENSINGTON
-37.797119000239626,144.92480499994375,54212,0.587,3031,KENSINGTON
-37.79712099954406,144.92480600017137,54211,0.684,3031,KENSINGTON
-37.79712200034126,144.92480699995133,54210,0.684,3031,KENSINGTON
-37.797124000134154,144.92480899956175,54209,0.684,3031,KENSINGTON
-37.7971250000506,144.9248100005021,54208,0.684,3031,KENSINGTON
-37.79712700023572,144.9248109995696,54207,0.587,3031,KENSINGTON
-37.797128999540114,144.92481199979747,54206,0.587,3031,KENSINGTON
-37.79712999994498,144.92481400012076,54205,0.587,3031,KENSINGTON
-37.797132000150064,144.92481500032352,54204,0.684,3031,KENSINGTON
-37.797133000046465,144.92481600012897,54203,0.684,3031,KENSINGTON
-37.79713500025154,144.92481700033187,54202,0.782,3031,KENSINGTON
-37.79713700004429,144.9248189999429,54201,0.88,3031,KENSINGTON
-37.79713799994065,144.92481999974842,54200,1.173,3031,KENSINGTON
-37.797138999837,144.92482099955402,54199,1.369,3031,KENSINGTON
-37.797141000042046,144.9248219997571,54198,1.564,3031,KENSINGTON
-37.79714199954602,144.92482400010604,54197,1.662,3031,KENSINGTON
-37.79714300034307,144.9248249998865,54196,1.857,3031,KENSINGTON
-37.79714499964735,144.92482600011496,54195,2.053,3031,KENSINGTON
-37.797146000051995,144.92482800043885,54194,2.151,3031,KENSINGTON
-37.79714699994829,144.92482900024464,54193,2.346,3031,KENSINGTON
-37.797147999844576,144.92483000005043,54192,2.444,3031,KENSINGTON
-37.79715000004955,144.9248310002539,54191,2.542,3031,KENSINGTON
-37.79715099955338,144.92483300060317,54190,2.639,3031,KENSINGTON
-37.79715200035036,144.9248340003839,54189,3.128,3031,KENSINGTON
-37.7971530002466,144.9248350001899,54188,3.324,3031,KENSINGTON
-37.7971549996466,144.9248380003453,54187,3.715,3031,KENSINGTON
-37.79715700033973,144.92483999993223,54186,4.203,3031,KENSINGTON
-37.79715800033165,144.92484299966497,54185,4.399,3031,KENSINGTON
-37.79716000014398,144.92484500041246,54184,4.008,3031,KENSINGTON
-37.79716100013576,144.92484800014543,54183,3.519,3031,KENSINGTON
-37.797162999928005,144.92484999975795,54182,3.519,3031,KENSINGTON
-37.79716500022838,144.92485299988903,54181,3.324,3031,KENSINGTON
-37.79716600021996,144.92485599962228,54180,3.226,3031,KENSINGTON
-37.79716800003209,144.9248580003703,54179,3.324,3031,KENSINGTON
-37.797169000023565,144.9248610001038,54178,3.324,3031,KENSINGTON
-37.7971709998156,144.92486299971694,54177,3.812,3031,KENSINGTON
-37.79717300011565,144.92486599984866,54176,5.376,3031,KENSINGTON
-37.797174000011644,144.9248669996553,54175,7.722,3031,KENSINGTON
-37.79717499992763,144.92486800059712,54174,8.895,3031,KENSINGTON
-37.79717600031158,144.9248699997873,54173,8.993,3031,KENSINGTON
-37.79717799961553,144.9248710000174,54172,8.7,3031,KENSINGTON
-37.79717899951148,144.92487199982418,54171,8.407,3031,KENSINGTON
-37.797180000308146,144.92487299960578,54170,7.429,3031,KENSINGTON
-37.79718099981132,144.92487499995647,54169,7.038,3031,KENSINGTON
-37.79718300001594,144.92487600016156,54168,6.647,3031,KENSINGTON
-37.79718399991185,144.9248769999685,54167,6.452,3031,KENSINGTON
-37.79718499980773,144.92487799977545,54166,6.354,3031,KENSINGTON
-37.797186999619534,144.92488000052458,54165,6.256,3031,KENSINGTON
-37.79718799951541,144.92488100033162,54164,6.158,3031,KENSINGTON
-37.79718900031202,144.92488200011348,54163,6.256,3031,KENSINGTON
-37.797191000103744,144.92488399972768,54162,6.354,3031,KENSINGTON
-37.7971930003083,144.92488499993317,54161,6.354,3031,KENSINGTON
-37.79719400020413,144.92488599974035,54160,6.354,3031,KENSINGTON
-37.79719599950795,144.9248869999711,54159,6.549,3031,KENSINGTON
-37.79719699991161,144.92488900029718,54158,6.647,3031,KENSINGTON
-37.79719900011613,144.92489000050284,54157,6.647,3031,KENSINGTON
-37.79720100030065,144.92489099957348,54156,6.745,3031,KENSINGTON
-37.79720200021644,144.92489200051597,54155,7.722,3031,KENSINGTON
-37.797204000008,144.9248940001308,54154,8.016,3031,KENSINGTON
-37.79720499990378,144.92489499993823,54153,8.798,3031,KENSINGTON
-37.79720700010825,144.92489600014417,54152,9.971,3031,KENSINGTON
-37.79720900031271,144.92489700035014,54151,11.144,3031,KENSINGTON
-37.7972099997955,144.9248989995668,54150,12.317,3031,KENSINGTON
-37.797211999999945,144.92489999977292,54149,12.414,3031,KENSINGTON
-37.79721400020437,144.9249009999791,54148,10.655,3031,KENSINGTON
-37.797215999508076,144.92490200021047,54147,6.94,3031,KENSINGTON
-37.797217000304514,144.924902999993,54146,5.376,3031,KENSINGTON
-37.7972189996082,144.9249040002245,54145,5.083,3031,KENSINGTON
-37.797221000300304,144.9249059998149,54144,5.083,3031,KENSINGTON
-37.79722299960396,144.92490700004652,54143,5.67,3031,KENSINGTON
-37.79722399949963,144.9249079998544,54142,6.354,3031,KENSINGTON
-37.79722599970401,144.92490900006092,54141,6.745,3031,KENSINGTON
-37.79722799990839,144.9249100002675,54140,8.602,3031,KENSINGTON
-37.79723000011274,144.9249110004741,54139,9.58,3031,KENSINGTON
-37.79723099959529,144.92491299969151,54138,9.286,3031,KENSINGTON
-37.79723299979964,144.92491399989825,54137,8.504,3031,KENSINGTON
-37.79723500000397,144.92491500010505,54136,7.625,3031,KENSINGTON
-37.79723599950646,144.9249170004578,54135,7.331,3031,KENSINGTON
-37.79723799969076,144.92491799952955,54134,6.745,3031,KENSINGTON
-37.79723899960636,144.92491900047293,54133,6.061,3031,KENSINGTON
-37.797240999790645,144.9249199995448,54132,5.767,3031,KENSINGTON
-37.79724200019379,144.92492199987254,54131,5.279,3031,KENSINGTON
-37.79724399949734,144.92492300010488,54130,4.79,3031,KENSINGTON
-37.7972459997016,144.92492400031205,54129,4.692,3031,KENSINGTON
-37.79724699959712,144.92492500012045,54128,4.106,3031,KENSINGTON
-37.797249000288915,144.92492699971217,54127,3.715,3031,KENSINGTON
-37.79725099959242,144.92492799994474,54126,3.519,3031,KENSINGTON
-37.79725299979664,144.92492900015213,54125,3.226,3031,KENSINGTON
-37.79725499958763,144.9249309997693,54124,3.03,3031,KENSINGTON
-37.79725599948311,144.92493199957792,54123,2.933,3031,KENSINGTON
-37.79725799968731,144.92493299978545,54122,2.835,3031,KENSINGTON
-37.797259999891494,144.9249339999931,54121,2.835,3031,KENSINGTON
-37.797261999682405,144.92493599961057,54120,2.737,3031,KENSINGTON
-37.79726399988657,144.92493699981833,54119,2.737,3031,KENSINGTON
-37.79726600009072,144.92493800002615,54118,2.737,3031,KENSINGTON
-37.797268000294864,144.92493900023396,54117,2.737,3031,KENSINGTON
-37.79727000008571,144.9249409998518,54116,2.737,3031,KENSINGTON
-37.79727200028982,144.9249420000598,54115,2.737,3031,KENSINGTON
-37.79727400049395,144.92494300026783,54114,2.835,3031,KENSINGTON
-37.797275999797336,144.92494400050114,54113,2.737,3031,KENSINGTON
-37.79727799958808,144.9249460001193,54112,2.835,3031,KENSINGTON
-37.797279999792174,144.92494700032753,54111,2.835,3031,KENSINGTON
-37.79728199999626,144.9249480005358,54110,2.835,3031,KENSINGTON
-37.797284000180326,144.924948999609,54109,2.542,3031,KENSINGTON
-37.79728599948367,144.92494999984257,54108,2.444,3031,KENSINGTON
-37.797287999687725,144.924951000051,54107,2.444,3031,KENSINGTON
-37.79729000037909,144.9249529996445,54106,2.444,3031,KENSINGTON
-37.7972919996824,144.92495399987826,54105,2.444,3031,KENSINGTON
-37.797293999886435,144.92495500008687,54104,2.444,3031,KENSINGTON
-37.79729600009046,144.9249560002955,54103,3.128,3031,KENSINGTON
-37.79729800029446,144.92495700050424,54102,4.008,3031,KENSINGTON
-37.797300000085016,144.92495900012335,54101,5.279,3031,KENSINGTON
-37.797302000289,144.9249600003322,54100,6.843,3031,KENSINGTON
-37.79730300018428,144.92496100014182,54099,7.918,3031,KENSINGTON
-37.79730500038824,144.92496200035075,54098,8.113,3031,KENSINGTON
-37.79730599987,144.92496399957085,54097,8.798,3031,KENSINGTON
-37.79730800007396,144.92496499977995,54096,9.091,3031,KENSINGTON
-37.7973100002779,144.924965999989,54095,8.895,3031,KENSINGTON
-37.7973110001731,144.92496699979887,54094,4.399,3031,KENSINGTON
-37.79731299998352,144.9249690005537,54093,1.857,3031,KENSINGTON
-37.7973139998787,144.92497000036357,54092,1.955,3031,KENSINGTON
-37.797316000082624,144.9249710005729,54091,3.421,3031,KENSINGTON
-37.797317999872945,144.92497300019286,54090,13.001,3031,KENSINGTON
-37.79731899976811,144.92497400000286,54089,14.467,3031,KENSINGTON
-37.79732099997198,144.92497500021236,54088,14.956,3031,KENSINGTON
-37.79732300017585,144.9249760004219,54087,15.543,3031,KENSINGTON
-37.79732499996611,144.9249780000422,54086,15.738,3031,KENSINGTON
-37.79732700016996,144.92497900025188,54085,15.836,3031,KENSINGTON
-37.7973290003738,144.92498000046157,54084,14.761,3031,KENSINGTON
-37.797330999656886,144.92498099956143,54083,14.174,3031,KENSINGTON
-37.797333000367814,144.92498300029195,54082,12.512,3031,KENSINGTON
-37.79733499967089,144.9249840005271,54081,11.632,3031,KENSINGTON
-37.797336999854686,144.92498499960192,54080,11.437,3031,KENSINGTON
-37.79733800025681,144.92498699993314,54079,11.828,3031,KENSINGTON
-37.797339999559874,144.92498800016838,54078,11.73,3031,KENSINGTON
-37.797342000250666,144.92498999976425,54077,11.632,3031,KENSINGTON
-37.79734399964699,144.92499299993145,54076,10.264,3031,KENSINGTON
-37.797345000049,144.92499500026298,54075,9.482,3031,KENSINGTON
-37.79734700034594,144.92499800040525,54074,9.677,3031,KENSINGTON
-37.79734800033407,144.92500100014792,54073,9.482,3031,KENSINGTON
-37.79735000012393,144.9250029997695,54072,8.993,3031,KENSINGTON
-37.79735199951995,144.9250059999374,54071,8.7,3031,KENSINGTON
-37.797352999921735,144.92500800026932,54070,8.7,3031,KENSINGTON
-37.79735500021835,144.92501100041227,54069,8.602,3031,KENSINGTON
-37.797355999699334,144.92501299963442,54068,8.798,3031,KENSINGTON
-37.797357999995825,144.92501599977763,54067,9.482,3031,KENSINGTON
-37.79735899949673,144.92501800013503,54066,9.873,3031,KENSINGTON
-37.79736100018707,144.9250199997322,54065,9.971,3031,KENSINGTON
-37.79736299948985,144.92502099996867,54064,9.384,3031,KENSINGTON
-37.79736499969337,144.92502200017995,54063,8.504,3031,KENSINGTON
-37.7973660000949,144.92502400051245,54062,8.113,3031,KENSINGTON
-37.79736800027839,144.92502499958877,54061,8.016,3031,KENSINGTON
-37.79737000008789,144.92502700034666,54060,7.136,3031,KENSINGTON
-37.79737200029136,144.92502800055823,54059,7.038,3031,KENSINGTON
-37.79737300018608,144.92502900036973,54058,6.843,3031,KENSINGTON
-37.797374999975496,144.92503099999274,54057,6.549,3031,KENSINGTON
-37.79737700017895,144.92503200020448,54056,5.474,3031,KENSINGTON
-37.797378999968316,144.9250339998277,54055,1.271,3031,KENSINGTON
-37.797379999863004,144.92503499963934,54054,0.293,3031,KENSINGTON
-37.79738099977768,144.92503600058615,54053,0.098,3031,KENSINGTON
-37.79738199967234,144.92503700039785,54052,0.0,3031,KENSINGTON
-37.79738400036238,144.92503899999613,54051,0.0,3031,KENSINGTON
-37.797385000257,144.9250399998079,54050,0.098,3031,KENSINGTON
-37.79738600015164,144.9250409996197,54049,0.489,3031,KENSINGTON
-37.797387000066266,144.9250420005667,54048,0.587,3031,KENSINGTON
-37.7973889998555,144.92504400019044,54047,1.271,3031,KENSINGTON
-37.79738999975009,144.92504500000237,54046,1.564,3031,KENSINGTON
-37.79739099964468,144.9250459998143,54045,1.76,3031,KENSINGTON
-37.79739300035457,144.92504800054817,54044,1.857,3031,KENSINGTON
-37.79739400024914,144.92504900036022,54043,1.857,3031,KENSINGTON
-37.79739500014371,144.92505000017226,54042,1.662,3031,KENSINGTON
-37.797397000347,144.92505100038474,54041,1.564,3031,KENSINGTON
-37.79739900013609,144.925053000009,54040,1.369,3031,KENSINGTON
-37.797400000030606,144.9250539998212,54039,1.173,3031,KENSINGTON
-37.79740200023387,144.92505500003386,54038,1.173,3031,KENSINGTON
