location_id,sensing_datetime,sensing_date,sensing_time,direction_1,direction_2,total_of_directions
68,2025-04-14T20:43:00+00:00,2025-04-15,06:43,1,3,4
68,2025-04-14T20:49:00+00:00,2025-04-15,06:49,2,0,2
68,2025-04-14T20:50:00+00:00,2025-04-15,06:50,0,1,1
68,2025-04-14T20:51:00+00:00,2025-04-15,06:51,2,1,3
68,2025-04-14T20:54:00+00:00,2025-04-15,06:54,3,2,5
72,2025-04-14T20:40:00+00:00,2025-04-15,06:40,7,0,7
72,2025-04-14T20:41:00+00:00,2025-04-15,06:41,1,1,2
72,2025-04-14T20:42:00+00:00,2025-04-15,06:42,5,0,5
72,2025-04-14T20:43:00+00:00,2025-04-15,06:43,9,0,9
72,2025-04-14T20:45:00+00:00,2025-04-15,06:45,0,1,1
72,2025-04-14T20:51:00+00:00,2025-04-15,06:51,0,1,1
72,2025-04-14T20:53:00+00:00,2025-04-15,06:53,2,1,3
76,2025-04-14T20:46:00+00:00,2025-04-15,06:46,1,1,2
76,2025-04-14T20:48:00+00:00,2025-04-15,06:48,1,0,1
76,2025-04-14T20:54:00+00:00,2025-04-15,06:54,1,0,1
79,2025-04-14T20:42:00+00:00,2025-04-15,06:42,2,1,3
79,2025-04-14T20:43:00+00:00,2025-04-15,06:43,2,2,4
79,2025-04-14T20:45:00+00:00,2025-04-15,06:45,2,4,6
79,2025-04-14T20:47:00+00:00,2025-04-15,06:47,0,5,5
79,2025-04-14T20:50:00+00:00,2025-04-15,06:50,0,1,1
79,2025-04-14T20:53:00+00:00,2025-04-15,06:53,3,1,4
79,2025-04-14T20:54:00+00:00,2025-04-15,06:54,12,0,12
85,2025-04-14T20:45:00+00:00,2025-04-15,06:45,1,0,1
85,2025-04-14T20:48:00+00:00,2025-04-15,06:48,2,0,2
86,2025-04-14T20:41:00+00:00,2025-04-15,06:41,2,0,2
86,2025-04-14T20:42:00+00:00,2025-04-15,06:42,0,1,1
86,2025-04-14T20:43:00+00:00,2025-04-15,06:43,0,1,1
86,2025-04-14T20:45:00+00:00,2025-04-15,06:45,1,1,2
86,2025-04-14T20:46:00+00:00,2025-04-15,06:46,0,1,1
86,2025-04-14T20:49:00+00:00,2025-04-15,06:49,0,1,1
117,2025-04-14T20:40:00+00:00,2025-04-15,06:40,5,1,6
117,2025-04-14T20:45:00+00:00,2025-04-15,06:45,14,6,20
117,2025-04-14T20:50:00+00:00,2025-04-15,06:50,6,1,7
123,2025-04-14T20:45:00+00:00,2025-04-15,06:45,4,0,4
123,2025-04-14T20:50:00+00:00,2025-04-15,06:50,3,1,4
130,2025-04-14T20:45:00+00:00,2025-04-15,06:45,1,1,2
130,2025-04-14T20:50:00+00:00,2025-04-15,06:50,2,1,3
136,2025-04-14T20:45:00+00:00,2025-04-15,06:45,15,13,28
139,2025-04-14T20:40:00+00:00,2025-04-15,06:40,2,0,2
139,2025-04-14T20:45:00+00:00,2025-04-15,06:45,0,4,4
142,2025-04-14T20:45:00+00:00,2025-04-15,06:45,31,11,42
161,2025-04-14T20:45:00+00:00,2025-04-15,06:45,13,13,26
164,2025-04-14T20:50:00+00:00,2025-04-15,06:50,3,2,5
181,2025-04-14T20:40:00+00:00,2025-04-15,06:40,3,3,6
181,2025-04-14T20:42:00+00:00,2025-04-15,06:42,1,1,2
181,2025-04-14T20:47:00+00:00,2025-04-15,06:47,5,2,7
181,2025-04-14T20:49:00+00:00,2025-04-15,06:49,2,5,7
180,2025-04-14T20:40:00+00:00,2025-04-15,06:40,0,1,1
180,2025-04-14T20:44:00+00:00,2025-04-15,06:44,0,1,1
180,2025-04-14T20:45:00+00:00,2025-04-15,06:45,1,0,1
181,2025-04-14T21:01:00+00:00,2025-04-15,07:01,1,1,2
181,2025-04-14T21:02:00+00:00,2025-04-15,07:02,0,1,1
181,2025-04-14T21:07:00+00:00,2025-04-15,07:07,1,5,6
181,2025-04-14T21:08:00+00:00,2025-04-15,07:08,0,3,3
180,2025-04-14T21:09:00+00:00,2025-04-15,07:09,1,0,1
181,2025-04-14T21:13:00+00:00,2025-04-15,07:13,2,4,6
181,2025-04-14T21:15:00+00:00,2025-04-15,07:15,0,2,2
181,2025-04-14T21:18:00+00:00,2025-04-15,07:18,2,4,6
181,2025-04-14T21:21:00+00:00,2025-04-15,07:21,3,8,11
181,2025-04-14T21:25:00+00:00,2025-04-15,07:25,0,11,11
181,2025-04-14T21:27:00+00:00,2025-04-15,07:27,4,1,5
181,2025-04-14T21:30:00+00:00,2025-04-15,07:30,1,3,4
181,2025-04-14T21:32:00+00:00,2025-04-15,07:32,1,4,5
181,2025-04-14T21:33:00+00:00,2025-04-15,07:33,8,7,15
181,2025-04-14T21:34:00+00:00,2025-04-15,07:34,2,7,9
181,2025-04-14T21:35:00+00:00,2025-04-15,07:35,12,4,16
181,2025-04-14T21:37:00+00:00,2025-04-15,07:37,7,6,13
181,2025-04-14T21:41:00+00:00,2025-04-15,07:41,13,4,17
181,2025-04-14T21:47:00+00:00,2025-04-15,07:47,1,6,7
181,2025-04-14T21:48:00+00:00,2025-04-15,07:48,4,7,11
181,2025-04-14T21:50:00+00:00,2025-04-15,07:50,7,4,11
181,2025-04-14T21:54:00+00:00,2025-04-15,07:54,11,10,21
181,2025-04-14T21:55:00+00:00,2025-04-15,07:55,7,3,10
181,2025-04-14T21:57:00+00:00,2025-04-15,07:57,0,10,10
181,2025-04-14T21:58:00+00:00,2025-04-15,07:58,2,8,10
181,2025-04-14T22:02:00+00:00,2025-04-15,08:02,3,8,11
181,2025-04-14T22:05:00+00:00,2025-04-15,08:05,5,10,15
181,2025-04-14T22:08:00+00:00,2025-04-15,08:08,9,9,18
181,2025-04-14T22:09:00+00:00,2025-04-15,08:09,2,6,8
180,2025-04-14T21:12:00+00:00,2025-04-15,07:12,2,2,4
180,2025-04-14T21:14:00+00:00,2025-04-15,07:14,1,0,1
180,2025-04-14T21:15:00+00:00,2025-04-15,07:15,1,0,1
180,2025-04-14T21:21:00+00:00,2025-04-15,07:21,2,1,3
180,2025-04-14T21:22:00+00:00,2025-04-15,07:22,1,1,2
180,2025-04-14T21:30:00+00:00,2025-04-15,07:30,1,0,1
180,2025-04-14T21:35:00+00:00,2025-04-15,07:35,1,0,1
180,2025-04-14T21:49:00+00:00,2025-04-15,07:49,3,1,4
180,2025-04-14T21:50:00+00:00,2025-04-15,07:50,1,1,2
180,2025-04-14T21:55:00+00:00,2025-04-15,07:55,3,2,5
180,2025-04-14T21:57:00+00:00,2025-04-15,07:57,1,0,1
3,2025-04-14T21:13:00+00:00,2025-04-15,07:13,0,2,2
3,2025-04-14T21:14:00+00:00,2025-04-15,07:14,1,2,3
3,2025-04-14T21:18:00+00:00,2025-04-15,07:18,0,1,1
3,2025-04-14T21:22:00+00:00,2025-04-15,07:22,4,1,5
3,2025-04-14T21:28:00+00:00,2025-04-15,07:28,1,1,2
3,2025-04-14T21:29:00+00:00,2025-04-15,07:29,0,1,1
3,2025-04-14T21:33:00+00:00,2025-04-15,07:33,1,1,2
3,2025-04-14T21:35:00+00:00,2025-04-15,07:35,1,1,2
3,2025-04-14T21:37:00+00:00,2025-04-15,07:37,1,3,4
3,2025-04-14T21:48:00+00:00,2025-04-15,07:48,3,4,7
3,2025-04-14T21:50:00+00:00,2025-04-15,07:50,3,2,5
3,2025-04-14T21:53:00+00:00,2025-04-15,07:53,1,1,2
3,2025-04-14T21:54:00+00:00,2025-04-15,07:54,4,5,9
3,2025-04-14T21:56:00+00:00,2025-04-15,07:56,0,1,1
3,2025-04-14T21:57:00+00:00,2025-04-15,07:57,2,3,5
3,2025-04-14T21:58:00+00:00,2025-04-15,07:58,2,0,2
3,2025-04-14T22:01:00+00:00,2025-04-15,08:01,1,2,3
3,2025-04-14T22:05:00+00:00,2025-04-15,08:05,2,3,5
3,2025-04-14T22:06:00+00:00,2025-04-15,08:06,3,0,3
4,2025-04-14T21:18:00+00:00,2025-04-15,07:18,2,4,6
4,2025-04-14T21:19:00+00:00,2025-04-15,07:19,5,2,7
4,2025-04-14T21:21:00+00:00,2025-04-15,07:21,8,3,11
4,2025-04-14T21:24:00+00:00,2025-04-15,07:24,5,1,6
4,2025-04-14T21:25:00+00:00,2025-04-15,07:25,2,3,5
4,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,2,3
4,2025-04-14T21:29:00+00:00,2025-04-15,07:29,3,6,9
4,2025-04-14T21:32:00+00:00,2025-04-15,07:32,8,1,9
4,2025-04-14T21:33:00+00:00,2025-04-15,07:33,9,5,14
4,2025-04-14T21:34:00+00:00,2025-04-15,07:34,2,2,4
4,2025-04-14T21:37:00+00:00,2025-04-15,07:37,7,7,14
4,2025-04-14T21:44:00+00:00,2025-04-15,07:44,5,5,10
4,2025-04-14T21:47:00+00:00,2025-04-15,07:47,4,6,10
4,2025-04-14T21:55:00+00:00,2025-04-15,07:55,9,12,21
4,2025-04-14T22:00:00+00:00,2025-04-15,08:00,6,6,12
4,2025-04-14T22:01:00+00:00,2025-04-15,08:01,11,10,21
4,2025-04-14T22:03:00+00:00,2025-04-15,08:03,14,5,19
4,2025-04-14T22:05:00+00:00,2025-04-15,08:05,14,8,22
4,2025-04-14T22:07:00+00:00,2025-04-15,08:07,14,5,19
5,2025-04-14T21:40:00+00:00,2025-04-15,07:40,20,52,72
5,2025-04-14T21:55:00+00:00,2025-04-15,07:55,17,42,59
5,2025-04-14T22:05:00+00:00,2025-04-15,08:05,26,76,102
6,2025-04-14T21:11:00+00:00,2025-04-15,07:11,4,3,7
6,2025-04-14T21:16:00+00:00,2025-04-15,07:16,7,12,19
6,2025-04-14T21:17:00+00:00,2025-04-15,07:17,7,8,15
6,2025-04-14T21:20:00+00:00,2025-04-15,07:20,7,10,17
6,2025-04-14T21:23:00+00:00,2025-04-15,07:23,1,4,5
6,2025-04-14T21:28:00+00:00,2025-04-15,07:28,3,5,8
6,2025-04-14T21:29:00+00:00,2025-04-15,07:29,7,13,20
6,2025-04-14T21:30:00+00:00,2025-04-15,07:30,9,8,17
6,2025-04-14T21:34:00+00:00,2025-04-15,07:34,14,16,30
6,2025-04-14T21:38:00+00:00,2025-04-15,07:38,3,10,13
6,2025-04-14T21:39:00+00:00,2025-04-15,07:39,6,23,29
6,2025-04-14T21:40:00+00:00,2025-04-15,07:40,8,7,15
6,2025-04-14T21:45:00+00:00,2025-04-15,07:45,7,31,38
6,2025-04-14T21:52:00+00:00,2025-04-15,07:52,13,10,23
6,2025-04-14T21:56:00+00:00,2025-04-15,07:56,9,45,54
6,2025-04-14T21:59:00+00:00,2025-04-15,07:59,11,24,35
6,2025-04-14T22:07:00+00:00,2025-04-15,08:07,16,27,43
6,2025-04-14T22:08:00+00:00,2025-04-15,08:08,10,9,19
6,2025-04-14T22:09:00+00:00,2025-04-15,08:09,7,19,26
8,2025-04-14T21:11:00+00:00,2025-04-15,07:11,2,2,4
8,2025-04-14T21:14:00+00:00,2025-04-15,07:14,5,2,7
8,2025-04-14T21:16:00+00:00,2025-04-15,07:16,2,3,5
8,2025-04-14T21:18:00+00:00,2025-04-15,07:18,1,1,2
8,2025-04-14T21:19:00+00:00,2025-04-15,07:19,4,1,5
8,2025-04-14T21:22:00+00:00,2025-04-15,07:22,5,3,8
8,2025-04-14T21:23:00+00:00,2025-04-15,07:23,4,1,5
8,2025-04-14T21:25:00+00:00,2025-04-15,07:25,3,1,4
8,2025-04-14T21:28:00+00:00,2025-04-15,07:28,2,0,2
8,2025-04-14T21:31:00+00:00,2025-04-15,07:31,1,4,5
8,2025-04-14T21:33:00+00:00,2025-04-15,07:33,1,0,1
8,2025-04-14T21:37:00+00:00,2025-04-15,07:37,3,2,5
8,2025-04-14T21:38:00+00:00,2025-04-15,07:38,2,6,8
8,2025-04-14T21:46:00+00:00,2025-04-15,07:46,5,0,5
8,2025-04-14T21:51:00+00:00,2025-04-15,07:51,2,2,4
8,2025-04-14T21:52:00+00:00,2025-04-15,07:52,2,7,9
8,2025-04-14T21:54:00+00:00,2025-04-15,07:54,1,2,3
8,2025-04-14T22:02:00+00:00,2025-04-15,08:02,8,4,12
8,2025-04-14T22:05:00+00:00,2025-04-15,08:05,3,3,6
8,2025-04-14T22:07:00+00:00,2025-04-15,08:07,2,2,4
14,2025-04-14T21:28:00+00:00,2025-04-15,07:28,1,7,8
14,2025-04-14T21:29:00+00:00,2025-04-15,07:29,3,1,4
14,2025-04-14T21:30:00+00:00,2025-04-15,07:30,2,1,3
14,2025-04-14T21:34:00+00:00,2025-04-15,07:34,3,15,18
14,2025-04-14T21:38:00+00:00,2025-04-15,07:38,5,1,6
14,2025-04-14T21:39:00+00:00,2025-04-15,07:39,4,4,8
14,2025-04-14T21:42:00+00:00,2025-04-15,07:42,1,3,4
14,2025-04-14T21:43:00+00:00,2025-04-15,07:43,1,3,4
14,2025-04-14T21:47:00+00:00,2025-04-15,07:47,1,6,7
14,2025-04-14T21:48:00+00:00,2025-04-15,07:48,8,5,13
14,2025-04-14T21:50:00+00:00,2025-04-15,07:50,4,9,13
14,2025-04-14T21:54:00+00:00,2025-04-15,07:54,3,6,9
14,2025-04-14T21:57:00+00:00,2025-04-15,07:57,4,12,16
14,2025-04-14T22:01:00+00:00,2025-04-15,08:01,1,3,4
14,2025-04-14T22:02:00+00:00,2025-04-15,08:02,3,13,16
14,2025-04-14T22:06:00+00:00,2025-04-15,08:06,14,17,31
14,2025-04-14T22:09:00+00:00,2025-04-15,08:09,8,8,16
21,2025-04-14T21:15:00+00:00,2025-04-15,07:15,3,2,5
21,2025-04-14T21:20:00+00:00,2025-04-15,07:20,1,4,5
21,2025-04-14T21:25:00+00:00,2025-04-15,07:25,3,1,4
21,2025-04-14T21:55:00+00:00,2025-04-15,07:55,6,4,10
28,2025-04-14T21:10:00+00:00,2025-04-15,07:10,3,4,7
28,2025-04-14T21:12:00+00:00,2025-04-15,07:12,6,5,11
28,2025-04-14T21:13:00+00:00,2025-04-15,07:13,9,5,14
28,2025-04-14T21:15:00+00:00,2025-04-15,07:15,4,2,6
28,2025-04-14T21:17:00+00:00,2025-04-15,07:17,5,1,6
28,2025-04-14T21:19:00+00:00,2025-04-15,07:19,2,5,7
28,2025-04-14T21:22:00+00:00,2025-04-15,07:22,5,4,9
28,2025-04-14T21:23:00+00:00,2025-04-15,07:23,15,4,19
28,2025-04-14T21:24:00+00:00,2025-04-15,07:24,8,3,11
28,2025-04-14T21:27:00+00:00,2025-04-15,07:27,8,3,11
28,2025-04-14T21:28:00+00:00,2025-04-15,07:28,1,1,2
28,2025-04-14T21:32:00+00:00,2025-04-15,07:32,7,2,9
28,2025-04-14T21:36:00+00:00,2025-04-15,07:36,7,5,12
28,2025-04-14T21:37:00+00:00,2025-04-15,07:37,5,1,6
28,2025-04-14T21:41:00+00:00,2025-04-15,07:41,6,3,9
28,2025-04-14T21:44:00+00:00,2025-04-15,07:44,6,6,12
28,2025-04-14T21:48:00+00:00,2025-04-15,07:48,8,4,12
28,2025-04-14T21:49:00+00:00,2025-04-15,07:49,12,5,17
28,2025-04-14T21:51:00+00:00,2025-04-15,07:51,1,3,4
28,2025-04-14T21:58:00+00:00,2025-04-15,07:58,10,2,12
28,2025-04-14T21:59:00+00:00,2025-04-15,07:59,8,8,16
28,2025-04-14T22:00:00+00:00,2025-04-15,08:00,7,5,12
28,2025-04-14T22:04:00+00:00,2025-04-15,08:04,14,2,16
28,2025-04-14T22:05:00+00:00,2025-04-15,08:05,12,12,24
28,2025-04-14T22:06:00+00:00,2025-04-15,08:06,7,4,11
28,2025-04-14T22:08:00+00:00,2025-04-15,08:08,13,6,19
28,2025-04-14T22:09:00+00:00,2025-04-15,08:09,10,2,12
29,2025-04-14T21:11:00+00:00,2025-04-15,07:11,4,1,5
29,2025-04-14T21:12:00+00:00,2025-04-15,07:12,2,2,4
29,2025-04-14T21:14:00+00:00,2025-04-15,07:14,2,2,4
29,2025-04-14T21:19:00+00:00,2025-04-15,07:19,2,0,2
29,2025-04-14T21:20:00+00:00,2025-04-15,07:20,2,2,4
29,2025-04-14T21:26:00+00:00,2025-04-15,07:26,1,0,1
29,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,2,3
29,2025-04-14T21:30:00+00:00,2025-04-15,07:30,2,0,2
29,2025-04-14T21:33:00+00:00,2025-04-15,07:33,2,2,4
29,2025-04-14T21:39:00+00:00,2025-04-15,07:39,2,6,8
29,2025-04-14T21:40:00+00:00,2025-04-15,07:40,5,5,10
29,2025-04-14T21:42:00+00:00,2025-04-15,07:42,3,1,4
29,2025-04-14T21:43:00+00:00,2025-04-15,07:43,5,1,6
29,2025-04-14T21:44:00+00:00,2025-04-15,07:44,2,3,5
29,2025-04-14T21:57:00+00:00,2025-04-15,07:57,3,0,3
29,2025-04-14T22:00:00+00:00,2025-04-15,08:00,4,6,10
29,2025-04-14T22:05:00+00:00,2025-04-15,08:05,6,2,8
29,2025-04-14T22:07:00+00:00,2025-04-15,08:07,7,2,9
31,2025-04-14T21:23:00+00:00,2025-04-15,07:23,1,0,1
31,2025-04-14T21:24:00+00:00,2025-04-15,07:24,1,0,1
31,2025-04-14T21:27:00+00:00,2025-04-15,07:27,2,1,3
31,2025-04-14T21:40:00+00:00,2025-04-15,07:40,1,0,1
31,2025-04-14T21:43:00+00:00,2025-04-15,07:43,2,0,2
31,2025-04-14T21:45:00+00:00,2025-04-15,07:45,0,1,1
31,2025-04-14T21:46:00+00:00,2025-04-15,07:46,0,2,2
31,2025-04-14T21:48:00+00:00,2025-04-15,07:48,0,1,1
31,2025-04-14T21:52:00+00:00,2025-04-15,07:52,0,3,3
31,2025-04-14T21:53:00+00:00,2025-04-15,07:53,0,2,2
31,2025-04-14T21:55:00+00:00,2025-04-15,07:55,0,1,1
31,2025-04-14T21:56:00+00:00,2025-04-15,07:56,2,1,3
31,2025-04-14T21:59:00+00:00,2025-04-15,07:59,2,0,2
31,2025-04-14T22:01:00+00:00,2025-04-15,08:01,1,0,1
31,2025-04-14T22:02:00+00:00,2025-04-15,08:02,0,1,1
31,2025-04-14T22:03:00+00:00,2025-04-15,08:03,2,1,3
36,2025-04-14T21:10:00+00:00,2025-04-15,07:10,2,0,2
36,2025-04-14T21:11:00+00:00,2025-04-15,07:11,1,0,1
36,2025-04-14T21:13:00+00:00,2025-04-15,07:13,0,1,1
36,2025-04-14T21:14:00+00:00,2025-04-15,07:14,2,2,4
36,2025-04-14T21:19:00+00:00,2025-04-15,07:19,1,0,1
36,2025-04-14T21:21:00+00:00,2025-04-15,07:21,1,1,2
36,2025-04-14T21:29:00+00:00,2025-04-15,07:29,0,1,1
36,2025-04-14T21:37:00+00:00,2025-04-15,07:37,2,4,6
36,2025-04-14T21:38:00+00:00,2025-04-15,07:38,1,0,1
36,2025-04-14T21:40:00+00:00,2025-04-15,07:40,6,3,9
36,2025-04-14T21:43:00+00:00,2025-04-15,07:43,2,0,2
36,2025-04-14T21:44:00+00:00,2025-04-15,07:44,2,5,7
36,2025-04-14T21:49:00+00:00,2025-04-15,07:49,4,3,7
36,2025-04-14T21:52:00+00:00,2025-04-15,07:52,2,4,6
36,2025-04-14T21:53:00+00:00,2025-04-15,07:53,3,0,3
36,2025-04-14T21:54:00+00:00,2025-04-15,07:54,8,3,11
36,2025-04-14T21:56:00+00:00,2025-04-15,07:56,3,1,4
36,2025-04-14T21:57:00+00:00,2025-04-15,07:57,1,1,2
36,2025-04-14T22:01:00+00:00,2025-04-15,08:01,2,2,4
36,2025-04-14T22:07:00+00:00,2025-04-15,08:07,2,3,5
36,2025-04-14T22:10:00+00:00,2025-04-15,08:10,2,2,4
37,2025-04-14T21:13:00+00:00,2025-04-15,07:13,1,0,1
37,2025-04-14T21:15:00+00:00,2025-04-15,07:15,0,1,1
37,2025-04-14T21:17:00+00:00,2025-04-15,07:17,0,2,2
37,2025-04-14T21:22:00+00:00,2025-04-15,07:22,2,0,2
37,2025-04-14T21:23:00+00:00,2025-04-15,07:23,1,0,1
37,2025-04-14T21:24:00+00:00,2025-04-15,07:24,0,1,1
37,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,1,2
37,2025-04-14T21:32:00+00:00,2025-04-15,07:32,1,0,1
37,2025-04-14T21:38:00+00:00,2025-04-15,07:38,0,1,1
37,2025-04-14T21:46:00+00:00,2025-04-15,07:46,1,0,1
37,2025-04-14T21:47:00+00:00,2025-04-15,07:47,0,3,3
37,2025-04-14T21:55:00+00:00,2025-04-15,07:55,0,1,1
37,2025-04-14T22:00:00+00:00,2025-04-15,08:00,0,1,1
37,2025-04-14T22:02:00+00:00,2025-04-15,08:02,2,1,3
37,2025-04-14T22:05:00+00:00,2025-04-15,08:05,0,2,2
37,2025-04-14T22:06:00+00:00,2025-04-15,08:06,0,1,1
39,2025-04-14T21:11:00+00:00,2025-04-15,07:11,1,1,2
39,2025-04-14T21:30:00+00:00,2025-04-15,07:30,1,0,1
39,2025-04-14T21:33:00+00:00,2025-04-15,07:33,2,0,2
39,2025-04-14T21:38:00+00:00,2025-04-15,07:38,2,0,2
39,2025-04-14T21:40:00+00:00,2025-04-15,07:40,0,2,2
39,2025-04-14T21:42:00+00:00,2025-04-15,07:42,1,1,2
39,2025-04-14T21:44:00+00:00,2025-04-15,07:44,3,2,5
39,2025-04-14T21:45:00+00:00,2025-04-15,07:45,1,2,3
39,2025-04-14T21:47:00+00:00,2025-04-15,07:47,3,0,3
39,2025-04-14T21:52:00+00:00,2025-04-15,07:52,0,1,1
39,2025-04-14T21:55:00+00:00,2025-04-15,07:55,2,1,3
39,2025-04-14T21:58:00+00:00,2025-04-15,07:58,2,0,2
39,2025-04-14T22:01:00+00:00,2025-04-15,08:01,2,0,2
39,2025-04-14T22:02:00+00:00,2025-04-15,08:02,2,0,2
39,2025-04-14T22:06:00+00:00,2025-04-15,08:06,1,0,1
39,2025-04-14T22:07:00+00:00,2025-04-15,08:07,8,2,10
40,2025-04-14T21:11:00+00:00,2025-04-15,07:11,1,1,2
40,2025-04-14T21:13:00+00:00,2025-04-15,07:13,1,0,1
40,2025-04-14T21:14:00+00:00,2025-04-15,07:14,1,0,1
40,2025-04-14T21:15:00+00:00,2025-04-15,07:15,2,0,2
40,2025-04-14T21:33:00+00:00,2025-04-15,07:33,0,3,3
40,2025-04-14T21:35:00+00:00,2025-04-15,07:35,0,1,1
40,2025-04-14T21:41:00+00:00,2025-04-15,07:41,1,1,2
40,2025-04-14T21:43:00+00:00,2025-04-15,07:43,4,1,5
40,2025-04-14T21:46:00+00:00,2025-04-15,07:46,1,4,5
40,2025-04-14T21:51:00+00:00,2025-04-15,07:51,2,3,5
40,2025-04-14T21:52:00+00:00,2025-04-15,07:52,1,1,2
40,2025-04-14T21:53:00+00:00,2025-04-15,07:53,1,4,5
40,2025-04-14T21:55:00+00:00,2025-04-15,07:55,3,3,6
40,2025-04-14T21:56:00+00:00,2025-04-15,07:56,4,1,5
40,2025-04-14T22:02:00+00:00,2025-04-15,08:02,2,4,6
40,2025-04-14T22:09:00+00:00,2025-04-15,08:09,4,1,5
41,2025-04-14T21:10:00+00:00,2025-04-15,07:10,11,3,14
41,2025-04-14T21:13:00+00:00,2025-04-15,07:13,9,10,19
41,2025-04-14T21:16:00+00:00,2025-04-15,07:16,21,7,28
41,2025-04-14T21:17:00+00:00,2025-04-15,07:17,21,5,26
41,2025-04-14T21:19:00+00:00,2025-04-15,07:19,8,4,12
41,2025-04-14T21:24:00+00:00,2025-04-15,07:24,7,12,19
41,2025-04-14T21:25:00+00:00,2025-04-15,07:25,12,7,19
41,2025-04-14T21:36:00+00:00,2025-04-15,07:36,4,4,8
41,2025-04-14T21:38:00+00:00,2025-04-15,07:38,34,21,55
41,2025-04-14T21:43:00+00:00,2025-04-15,07:43,13,13,26
41,2025-04-14T21:44:00+00:00,2025-04-15,07:44,58,5,63
41,2025-04-14T21:50:00+00:00,2025-04-15,07:50,19,5,24
41,2025-04-14T21:52:00+00:00,2025-04-15,07:52,17,9,26
41,2025-04-14T21:53:00+00:00,2025-04-15,07:53,12,5,17
41,2025-04-14T21:57:00+00:00,2025-04-15,07:57,30,8,38
41,2025-04-14T22:01:00+00:00,2025-04-15,08:01,20,6,26
41,2025-04-14T22:02:00+00:00,2025-04-15,08:02,23,8,31
41,2025-04-14T22:03:00+00:00,2025-04-15,08:03,53,12,65
41,2025-04-14T22:05:00+00:00,2025-04-15,08:05,21,5,26
41,2025-04-14T22:06:00+00:00,2025-04-15,08:06,28,16,44
41,2025-04-14T22:07:00+00:00,2025-04-15,08:07,15,6,21
42,2025-04-14T21:11:00+00:00,2025-04-15,07:11,0,1,1
42,2025-04-14T21:13:00+00:00,2025-04-15,07:13,1,0,1
42,2025-04-14T21:15:00+00:00,2025-04-15,07:15,0,3,3
42,2025-04-14T21:17:00+00:00,2025-04-15,07:17,2,4,6
42,2025-04-14T21:21:00+00:00,2025-04-15,07:21,0,1,1
42,2025-04-14T21:22:00+00:00,2025-04-15,07:22,1,2,3
42,2025-04-14T21:23:00+00:00,2025-04-15,07:23,1,0,1
42,2025-04-14T21:25:00+00:00,2025-04-15,07:25,2,0,2
42,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,3,4
42,2025-04-14T21:29:00+00:00,2025-04-15,07:29,2,3,5
42,2025-04-14T21:33:00+00:00,2025-04-15,07:33,1,0,1
42,2025-04-14T21:35:00+00:00,2025-04-15,07:35,1,1,2
42,2025-04-14T21:42:00+00:00,2025-04-15,07:42,0,1,1
42,2025-04-14T21:45:00+00:00,2025-04-15,07:45,1,3,4
42,2025-04-14T21:48:00+00:00,2025-04-15,07:48,1,4,5
42,2025-04-14T21:49:00+00:00,2025-04-15,07:49,1,4,5
42,2025-04-14T21:51:00+00:00,2025-04-15,07:51,2,4,6
42,2025-04-14T21:57:00+00:00,2025-04-15,07:57,1,2,3
42,2025-04-14T21:58:00+00:00,2025-04-15,07:58,1,6,7
42,2025-04-14T22:07:00+00:00,2025-04-15,08:07,0,2,2
42,2025-04-14T22:09:00+00:00,2025-04-15,08:09,0,5,5
43,2025-04-14T21:25:00+00:00,2025-04-15,07:25,6,4,10
43,2025-04-14T21:35:00+00:00,2025-04-15,07:35,4,2,6
43,2025-04-14T21:45:00+00:00,2025-04-15,07:45,13,8,21
43,2025-04-14T21:50:00+00:00,2025-04-15,07:50,9,5,14
44,2025-04-14T21:25:00+00:00,2025-04-15,07:25,6,4,10
44,2025-04-14T21:40:00+00:00,2025-04-15,07:40,2,3,5
44,2025-04-14T22:00:00+00:00,2025-04-15,08:00,2,4,6
44,2025-04-14T22:05:00+00:00,2025-04-15,08:05,2,5,7
44,2025-04-14T22:10:00+00:00,2025-04-15,08:10,4,6,10
45,2025-04-14T21:10:00+00:00,2025-04-15,07:10,2,1,3
45,2025-04-14T21:14:00+00:00,2025-04-15,07:14,5,5,10
45,2025-04-14T21:16:00+00:00,2025-04-15,07:16,1,0,1
45,2025-04-14T21:19:00+00:00,2025-04-15,07:19,0,1,1
45,2025-04-14T21:22:00+00:00,2025-04-15,07:22,1,1,2
45,2025-04-14T21:23:00+00:00,2025-04-15,07:23,3,0,3
45,2025-04-14T21:29:00+00:00,2025-04-15,07:29,2,6,8
45,2025-04-14T21:35:00+00:00,2025-04-15,07:35,3,9,12
45,2025-04-14T21:39:00+00:00,2025-04-15,07:39,1,5,6
45,2025-04-14T21:40:00+00:00,2025-04-15,07:40,3,2,5
45,2025-04-14T21:41:00+00:00,2025-04-15,07:41,2,2,4
45,2025-04-14T21:44:00+00:00,2025-04-15,07:44,1,1,2
45,2025-04-14T21:57:00+00:00,2025-04-15,07:57,3,2,5
45,2025-04-14T21:58:00+00:00,2025-04-15,07:58,6,7,13
45,2025-04-14T22:10:00+00:00,2025-04-15,08:10,6,8,14
