location_id,sensing_date,period_of_time,total_pedestrian_count,hours_covered,avg_hourly_pedestrian_count,sensor_description,sensor_name,latitude,longitude,postcode,locality
1,2024-05-02,2. Morning (6am-12pm),2839,5,567.8,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-02,3. Afternoon (12pm-6pm),6807,3,2269.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-02,4. Night (6pm-12am),266,1,266.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-03,1. Late Night (12am-6am),205,6,34.166666666666664,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-03,2. Morning (6am-12pm),3141,5,628.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-03,3. Afternoon (12pm-6pm),13050,5,2610.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-03,4. Night (6pm-12am),4297,4,1074.25,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-04,1. Late Night (12am-6am),332,6,55.333333333333336,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-04,2. Morning (6am-12pm),4368,6,728.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-04,3. Afternoon (12pm-6pm),10053,3,3351.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-04,4. Night (6pm-12am),2588,3,862.6666666666666,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-05,1. Late Night (12am-6am),450,6,75.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-05,2. Morning (6am-12pm),704,4,176.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-05,3. Afternoon (12pm-6pm),5083,2,2541.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
